date,store_nbr,family,sales,onpromotion,item_count,perishable_share,city,state,type,cluster,transactions,dcoilwtico,holiday,national_holiday,holiday_event_count,national_event_count,year,month,day,day_of_week,week_of_year,day_name,is_weekend,city_code,state_code,store_type_code,day_name_code,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,predicted_sales
2017-08-01,1,GROCERY I,2872.0,45,698,0.0,Quito,Pichincha,D,13,1795.0,49.19,0,0,0,0,2017,8,1,1,31,Tuesday,0,0,0,0,5,2966.0,2405.0,3370.0,2759.0,2409.8571428571427,623.2357575779902,2512.8571428571427,608.4834688536116,2530.5,630.0149616095333,3142.0536686488445
2017-08-02,1,GROCERY I,3247.0,58,715,0.0,Quito,Pichincha,D,13,1892.0,49.6,0,0,0,0,2017,8,2,2,31,Wednesday,0,0,0,0,6,2872.0,2878.0,3065.0,3147.0,2476.5714285714284,647.1648056826704,2477.285714285714,567.7115232460641,2534.535714285714,631.8920138724474,3193.076687314844
2017-08-03,1,GROCERY I,2177.0,29,616,0.0,Quito,Pichincha,D,13,1726.0,49.03,0,0,0,0,2017,8,3,3,31,Thursday,0,0,0,0,4,3247.0,2466.0,2592.0,2550.0,2529.285714285714,698.3191042987258,2490.285714285714,584.0533996359975,2538.1071428571427,635.7526504385904,2854.145840288691
2017-08-04,1,GROCERY I,2778.0,35,666,0.0,Quito,Pichincha,D,13,1847.0,49.57,0,0,0,0,2017,8,4,4,31,Friday,0,0,0,0,0,2177.0,2622.0,2725.0,2972.0,2488.0,711.1101649299281,2460.6428571428573,589.0043237588213,2524.785714285714,639.3916875896493,2906.3383012720315
2017-08-05,1,GROCERY I,2034.0,29,642,0.0,Quito,Pichincha,D,13,1251.0,49.50333333333333,1,0,1,0,2017,8,5,5,31,Saturday,1,0,0,0,2,2778.0,2446.0,2576.0,2561.0,2510.285714285714,718.4164795543329,2464.4285714285716,591.0010691498424,2517.8571428571427,635.4047828709251,2829.690808667644
2017-08-06,1,GROCERY I,1025.0,29,448,0.0,Quito,Pichincha,D,13,507.0,49.43666666666667,0,0,0,0,2017,8,6,6,31,Sunday,1,0,0,0,3,2034.0,1086.0,1371.0,1140.0,2451.4285714285716,741.0802604178274,2425.714285714286,600.8011866949495,2499.035714285714,641.8519779826346,1479.926855161332
2017-08-07,1,GROCERY I,2551.0,44,673,0.0,Quito,Pichincha,D,13,1665.0,49.37,0,0,0,0,2017,8,7,0,32,Monday,0,0,0,0,1,1025.0,2966.0,2612.0,2849.0,2442.714285714286,759.9310745687668,2401.0,652.4235292648906,2494.9285714285716,651.1706795981087,2758.6410066114377
2017-08-08,1,GROCERY I,3062.0,35,660,0.0,Quito,Pichincha,D,13,1766.0,49.07,0,0,0,0,2017,8,8,1,32,Tuesday,0,0,0,0,5,2551.0,2872.0,2405.0,2712.0,2383.4285714285716,727.812443134187,2396.6428571428573,651.1083576537683,2484.285714285714,647.5948011334209,2881.5785357090554
2017-08-09,1,GROCERY I,2719.0,46,671,0.0,Quito,Pichincha,D,13,1766.0,49.59,0,0,0,0,2017,8,9,2,32,Wednesday,0,0,0,0,6,3062.0,3247.0,2878.0,3185.0,2410.5714285714284,752.2040629915225,2443.5714285714284,674.9954660002335,2496.785714285714,655.482822169078,3086.134578102673
2017-08-10,1,GROCERY I,2591.0,31,671,0.0,Quito,Pichincha,D,13,1764.0,48.54,0,0,0,0,2017,8,10,3,32,Thursday,0,0,0,0,4,2719.0,2177.0,2466.0,2571.0,2335.1428571428573,677.0714951346059,2432.214285714286,668.4294081100614,2480.1428571428573,643.1618490093861,2764.9164115560147
2017-08-11,1,GROCERY I,1270.0,24,471,0.0,Quito,Pichincha,D,13,570.0,48.81,1,1,1,1,2017,8,11,4,32,Friday,0,0,0,0,0,2591.0,2778.0,2622.0,3182.0,2394.285714285714,679.0340478173682,2441.1428571428573,669.7489606783005,2480.8571428571427,643.2775862021474,1870.577081123149
2017-08-12,1,GROCERY I,1630.0,28,591,0.0,Quito,Pichincha,D,13,1004.0,48.403333333333336,0,0,0,0,2017,8,12,5,32,Saturday,1,0,0,0,2,1270.0,2034.0,2446.0,2297.0,2178.8571428571427,770.1124222197318,2344.5714285714284,735.8736005890896,2412.5714285714284,667.1324721895508,2216.341144436949
2017-08-13,1,GROCERY I,952.0,19,414,0.0,Quito,Pichincha,D,13,416.0,47.99666666666667,0,0,0,0,2017,8,13,6,32,Sunday,1,0,0,0,3,1630.0,1025.0,1086.0,1028.0,2121.1428571428573,797.4315913337906,2286.285714285714,759.1692249346703,2388.75,683.1286210977903,1187.8843875322243
2017-08-14,1,GROCERY I,2407.0,30,677,0.0,Quito,Pichincha,D,13,1733.0,47.59,0,0,0,0,2017,8,14,0,33,Monday,0,0,0,0,1,952.0,2551.0,2966.0,2721.0,2110.714285714286,814.4514952378913,2276.714285714286,776.1216626050527,2386.035714285714,688.8624806126203,2741.5373751056536
2017-08-15,1,GROCERY I,2509.0,29,641,0.0,Quito,Pichincha,D,13,1693.0,47.57,1,0,1,0,2017,8,15,1,33,Tuesday,0,0,0,0,5,2407.0,3062.0,2872.0,3370.0,2090.1428571428573,803.2184071121677,2236.785714285714,751.9350604705382,2374.8214285714284,685.7563574229821,2874.443006275314
